Beijing	11
Being	1
Beinn	1
Beirut	20
BeirutThe	2
Belarus	2
BelarusCrashed	1
Belarusians	1
Belavia	1
Belem	5
Belete	1
Beletwen	1
Belfast	6
Belgian	5
Belgium	7
BelgiumForce	1
BelgiumImpacted	1
BelgiumReported	1
Belgorod	5
Belgrade	1
BelgradeGround	1
Believing	1
Belize	8
BelizeA	1
Bell	4
Belluono	1
Belly	1
Belo	2
Belon'i	1
Belém	2
Belém/Val-de-Cães	2
Bemidji	1
Bemidji-Beltrami	1
Ben	4
Benares	1
Benazir	1
Benbecula	2
Bend	4
Bengal	2
BengalEastern	1
Benghazi	5
Benghazi-Benina	4
Benghazi	2
Beni	5
Benina	5
Bennet	1
Bennington	2
Benson	1
Bentley	1
Benyahia	1
Berbegamau	1
BerdigestyakhLost	1
Bereina	1
Bergamo	1
Bergen	3
Bergen-Flesland	1
Bergen	2
Bergstrom	1
Bering	1
Berlin	11
Berlin-Schönefeld	4
Berlin-Tempelhof	3
Berlin	3
BerlinThe	1
Berlin’s	1
Bermuda	11
BermudaCrash-landed	1
Bern	2
Bernardino	1
Berne-Belp	1
Bernhard	1
Berr	1
Bertioga	1
Besar	1
Bestau	1
Betania	1
Bethel	1
Between	4
Beverley	3
Beverly	2
Beyond	1
Bf	2
Bf109	1
Bhoj	1
Bhoja	2
Bhopal	1
Bhutto's	1
Biak	3
Biarritz	1
Biarritz'	1
Bias	1
Bibescu	1
Bibijagua	2
Bieberstein	1
Biega	1
Bien	3
Bifida	1
Big	3
Biggin	2
Bijedic	1
Bilbao	7
Billings	6
Billings'	1
Billings	1
Billund	1
Bima	1
Biman	1
Bimini	2
Bin	2
Binghampton	1
Bintan	1
Bioko)	1
Bird	4
Birmingham	9
Biscarrosse	1
Biscay	1
Bishkek	3
Bishkek-Manas	2
Bishop	3
Bisina)The	1
Biskra	2
Bismarck	3
Bitlis	1
Biyogo	1
Bjelasnica	1
Blaauw	1
Black	8
Blackbushe	2
Blacker	1
Blackpool	4
Blair	1
Blakehill	1
Blanc	5
Blanca	1
BlancaNot	1
Blancas	3
Blantyre	1
Blenheim	3
Blenheim-Woodbourne	2
Blind	4
Block	1
Bloemfontein	3
Blown	1
Blue	8
Bluefield-Mercer	1
Bluefields	1
Bluff	2
Bo	1
Boa	1
Board	1
BoardA	1
BoardCrashedDestroyed	1
BoardThe	1
Boat	2
Boca	2
Bodaybo	1
Bodø	4
Boeing	327
Boelke	1
Boganda	1
Bogota	3
Bogotá	21
Bogotá's	1
Bogotá	8
Bogotá-Eldorado	6
Bogotá-Techo	1
Bogotá	1
BogotáA	1
BogotáThe	1
Boise	2
BoiseAn	1
Bojórquez	1
Bolanos	2
Bolivar	3
Bolivarian	1
Bolivia	5
BoliviaA	1
BoliviaAfter	1
BoliviaCrashedThe	1
Bolivian	2
Bolshaya	1
Bolshoe	1
Bolton	1
Bolívar	8
Boma	2
Bombardier	12
Bombay	7
Bombay-Santacruz	1
Bombed	2
Bonanza	2
Bondésir	1
Bone	1
Boniface	1
Bonifacius	2
Bonita	1
Bonito	1
Bonnet	2
Bonnington	1
Booue	1
Bor	1
Bora	2
Borbón	1
Bordeaux	6
BordeauxThe	1
Borinquen	1
Borispol	1
Borja	7
Borki	2
Borodyanka	1
Boroekoe	1
Borough	2
Borso	2
Bosaso	1
Boscombe	3
Bosnia	2
Bosnian	1
Boston	19
BoteroRAF	1
Both	167
Botricello	1
Bouaké	1
Bouceif	1
Boulder	1
Boulevard	2
Boulogne	2
Boumediene	1
Bouraq	1
Bourgas	1
Bourget	4
BourgetWritten	1
Bournemouth	3
Bovingdon	4
Bowling	3
Bowmore	2
Boxcar	5
Boxcars	2
Boyeros	2
Boyevaya	1
Bozeman-Gallatin	1
Brac	1
Bradford	5
Bradford's	1
Bradford	2
Bradley	6
Braemar	1
Bragg	1
Brainerd-Crow	1
Brake	1
Brakes	3
Braking	3
Braniff	2
Brasil	1
Brasilia	8
Brasília-Presidente	2
Bratislava	3
Bratislava-Budapest	1
Brava	2
Bravo	7
Brazil	12
Brazil-Colombian	1
Brazil	18
BrazilA	3
BrazilAt	1
BrazilBatik	1
BrazilGround	1
BrazilVisibility	1
Brazilian	7
Brazzaville	9
BrazzavilleJust	1
Breckenheim	1
Bregaglia	1
Breguet	1
Breisgau	2
Bremen	2
BresslerDestroyed	1
Brest	2
Brian	1
Bridge	1
Bridgetown	1
Bridgewater	1
Bright	1
Brindisi	4
Brisbane	6
Brisbane-Archerfield	1
Brisbane-BachelorThe	1
Bristol	17
Bristow	1
Britain	2
Britannia	1
Britavia	1
British	26
Britten	2
Britten-Norman	11
Broiles	1
Bromma	1
Bronson	2
Brook	1
BrooksLost	1
Brooksville	1
Broome	18
Broomfield-Jeffco	1
Brown	1
Brownfield	1
Brownsea	2
Brownsville	3
Bruno	1
Brunswick	2
Brus;	1
Brussel	6
Brussels	6
Brussels/Evere	5
Brønnøysund	2
Bu	1
BuNo	1
Bucaramanga	2
Bucaramanga-Gomez	2
Buccaneer	1
Bucharest	1
Bucharest's	2
Bucharest-Baneasa	1
Bucharest-Otopeni	3
Buckingham	1
Budapest	8
BudapestA	1
Buddenovsk	1
Buena	1
Buenaventura	1
Buenos	32
Buffalo	9
BuffaloCrashed;	1
Buffeting	1
BufordBurnt	1
Buga	1
Bugor	1
Buhkta	1
Bukavu	1
Bukavu-Kavumu	1
Bukavu	2
Buker	1
Bukhta	2
Bukit	1
Bulawayo	1
Bulgaria	3
BulgariaAn	1
BulgariaThe	1
Bulgarian	2
Bulletin	1
Bulletins	1
Bullhead	2
Bulwer	1
Bunard	1
Bunia	6
Burangrang	2
Buraq	1
Burbank	10
Burbank-Seattle	1
BurbankA	1
Bureau	6
Bureau’s	2
Burgers	1
Buri	1
Burkett	1
Burlington	5
Burma	4
Burma-China	1
Burma	1
BurmaHit	1
BurmaThe	1
Burmese	1
Burns	1
Burnsville	2
Burnsville-Mountain	1
Bursts	1
Burtonwood	6
Burundian	1
Bus	1
Buses	1
Bush	3
Busia's	1
Business	1
Busta	1
But	9
Butler	3
Butte	2
Butterworth	2
ButuanThe	1
By	9
Bykov	1
Byrd	3
Byron	1
Bárbara	2
Båtsfjord	4
Bélem	1
C	15
CFlight	1
C)	3
C	3
C-1	3
C-118	4
C-118A	4
C-119	14
C-119's	3
C-119	2
C-119B	1
C-119C	1
C-119CF-FA	1
C-119F	1
C-121G	1
C-123	4
C-123's	1
C-123K	1
C-124	2
C-124A-DL	2
C-124C	6
C-130	21
C-130A	1
C-130B	6
C-130E	3
C-130H	3
C-130J	3
C-131E	1
C-131F	3
C-133B-DL	1
C-135	2
C-141	7
C-141B	2
C-160	2
C-160R	1
C-17	1
C-2	1
C-212	11
C-295M	1
C-39	1
C-4	2
C-45G	1
C-46	57
C-46Four	1
C-46The	1
C-46D	4
C-46F	1
C-47	95
C-47's	3
C-47	3
C-47Forced	1
C-47The	1
C-47A	18
C-47B	5
C-47D	5
C-47s	4
C-49	1
C-5	2
C-53	4
C-54	36
C-54A	1
C-54B	1
C-5B	1
C-7	1
C-82	3
C-82's	1
C-82A	4
C-82A's	1
C-82A-15-FA	1
C-82s	1
C-87	1
C-FADD	1
C-FAGM	1
C-FBZN	1
C-FCCE)	1
C-FGIN	1
C-FJJR	1
C-FMAI	1
C-FPCO	1
C-FQOV	1
C-FRIL	1
C-FRJZ	1
C-FTJP	1
C-FTZF	1
C-GCJZ)	1
C-GFFN	1
C-GFKS	1
C-GGON	1
C-GIND	1
C-GKBC	1
C-GKBO	1
C-GKPC	1
C-GLQO	1
C-GNNP	1
C-GSAU	1
C-GUDK	1
C-GUGE	1
C-GWUG	2
C-check	1
C	7
C4	4
CA	1
CBoth	1
CN	1
C115	1
C6-SBJ	1
C99	2
CA	28
CACrashed	2
CAA	5
CAAC	1
CAB	1
CADIZ	1
CAMRN	3
CASA	21
CASA/Nurtanio	1
CAT	1
CAUTION	2
CB	3
CBK28	2
CC-130H	2
CC-144A	2
CC3	1
CCCP-07308	1
CCCP-21504	1
CCCP-26492)	1
CCCP-40563	1
CCCP-40563's	1
CCCP-40563	1
CCCP-41834	1
CCCP-42444	1
CCCP-46807	1
CCCP-52002	1
CCCP-65120	1
CCCP-67608	1
CCCP-70349	1
CCCP-73960	1
CCCP-75687	1
CCCP-75732	1
CCCP-76685)	2
CCCP-L1313	1
CDT	2
CEO	1
CEPAThe	1
CF-CUN	1
CF-IHQ	2
CF-LYJ	1
CF-NAZA	1
CF-PWKAbout	1
CF-TFZ	1
CF-ZWF	1
CF6-50C)	3
CF6-80C2B2	1
CFB	1
CFIT	2
CFR	3
CFS8284	1
CG	2
CG-4A	1
CGAS	1
CH	3
CI611	1
CIA	1
CIA-backed	1
CIA-supplied	1
CIVET	2
CJ1	3
CJ1+	2
CJ2+	1
CJ4	1
CL-215	4
CL-215-1A10	1
CL-44	5
CLX	1
CN-235	4
CN-235M-VIP	1
CNAC	1
CO	10
CO2	4
COMAT	1
CONTROL	2
COPA	1
CP	2
CP-107	1
CP-541	1
CPA780	1
CPL	1
CR	2
CRC	1
CRJ-100ER	2
CRJ-200	2
CRJ-200ER	2
CRJ-700	1
CRJ100ER	1
CRJ200's	1
CRJ200ER	1
CRJ900	2
CRX498	1
CS	1
CSA	8
CSD	2
CST	9
CSTAn	1
CSTThe	1
CT	2
CU-706an	1
CU-T1200	2
CU-T879	2
CV-240	8
CV-300	1
CV-340	1
CV-440	4
CV-580	8
CV-580A	1
CV-580As	1
CV-990	11
CV-990's	2
CV-990	2
CVR	4
CYYU	1
Ca48	1
Caballococha	1
CabezasThe	1
Cabo	1
Cabral	1
Cabre	2
Cabs	1
Cachoeira	1
Cadet	1
Cadett	1
Caesar's	1
Cafunfo	3
Cagayan	4
Cagliari	1
Caguán	3
Caicos	3
Cairns	11
Cairo	36
CairoWhile	1
Calabar	3
Calabozo	1
Calais	1
Calamocha	2
Calcutta	13
Calcutta-Dum	3
Calcutta	2
Calcutta/Dum	1
CalderónDamaged	1
Caledon	2
Caledonia	1
Calera	1
Calgary	9
Cali	14
Cali-Palmaseca	1
Cali	1
Calicut	1
Caliente	1
California	32
CaliforniaBoth	1
CaliforniaCrashed	1
CaliforniaThe	1
CaliforniaThree	1
Callao	1
Callejon	1
Calshot	5
Cam	3
Camacin	1
Camagüey	2
Camanlangan	1
CamaraA	1
Cambodia	2
CambodiaCrashed	1
Cambodian	2
Cambridge	3
Camden	1
Camden-Harrell	1
Cameron	1
Cameroon	8
CameroonA	1
CameroonThe	1
Camiare	1
Camp	9
CampAfter	1
Campbeltown	1
Campeche	1
Campo	3
CanJet	1
Cana	1
Canada	97
CanadaA	1
CanadaAir	1
CanadaDamaged	1
CanadaThe	2
Canadair	21
Canadian	10
Canaima	7
Canakkale	2
Canal	2
Canary	4
Canberra's	1
Cancun	2
Cancábal	1
Cancún	1
Canedo	1
Cannes	1
Cannisters	1
Canso	3
Cantareira	1
Canton	4
Cantrell	1
Canyon	10
Cap	8
Capability	1
CapacA	1
Cape	11
Capiraca	1
Capital	6
Capitan	1
Capricho	1
Caproni	2
Capt	15
Captain	8
Capurganá	1
Caracas	11
Caracas-La	1
Caracas-Maiquetia	1
Caracas-Miranda	1
Caracas-Simón	5
Caracas	1
Caracas/La	1
Carajas'	1
Carauari	1
Caravalle	2
Caravan	70
Caravan's	1
Caravan	16
Caravans	1
Caravelas	1
CaravelasCrashedCrashed	1
Caravelle	23
Caravelle's	1
Carburettor	1
Cardel	1
Cardiff	2
Cardo	1
Cardona	1
CardosoDamaged	1
Carepa	1
Cargo	20
Cargojet	1
Cargomaster	4
Carib-Air	1
Caribbean	3
Caribe	3
Caribou	9
CaricitasDuring	1
Carlos	9
Carlota	1
Carlota-Gen	2
Carlsbad	2
Carlé	1
Carmelo	1
Carmen	2
Carnevalli	1
Carnot	1
Carolina	4
Carpatair	1
Carpish	1
Carreño-Cumaribo	1
Carreño	1
Carrier	3
Carriers	2
Carrillo	1
Carswell	4
Cartagena	5
CartagenaThe	1
Cartwright	1
Carvair	3
Casa	1
Casabanana	1
Casablanca	4
Cascavel	1
Casino	1
Casinos	1
Casparini)	1
Casper	3
Casper-Natrona	1
Castejon	1
Castellet	1
Castlegar	2
Castro	1
Cat	2
Cat5	1
Catalina	26
Catalina's	6
Catalina	1
Catalina’s	1
Catania	2
Category	3
Catena	1
Cathay	1
Catholic	1
Caticlan	1
CaticlanThe	1
Catpass	1
Catskill	2
Caucasus	1
CaucayaCrashed	1
Caught	5
Cause	2
Cavalier	1
Cavite	1
Cay	2
Caye	1
Cayenne	1
Cazenga	1
Cebu	3
Cedar	2
Ceiba	1
CeibaForce	1
Ceiling	1
Celle	1
Celsius	3
Cenepa	1
Cengalo	2
Centennial	1
Center	22
Center)	1
Center	8
Centerville	1
Central	15
Centre	9
Centro)	1
Centro	1
Centurion	3
Cerrillos	1
Cerro	27
Cerró	1
Certificate	6
CessnAir	1
Cessna	182
Cessna's	1
Cessna	4
ChabuaCrash-landed	1
Chachapoyas	1
Chachapoyas'	1
ChachapoyasCrashedIt	1
Chad	6
Chadian	3
Chaiten	1
Challenger	13
Challes	1
Chambéry	5
Champion	1
Champlain	1
Chanar-Pampa	1
Chance	2
Chanchangi	2
Chandigarh	5
Chang	1
Changes	1
Changi	3
Changsha	3
Channel	10
ChannelA	1
ChannelCrashed	1
ChannelDestroyed	1
ChannelThe	1
Chanute	1
Chanyi	2
Charallave	2
Chardzhou	3
Charges	1
Charleroi-Gosselies	1
Charles	6
Charleston	2
Charleston-Kanawha	1
Charleston-Yeager	1
Charleston	1
CharlestonWhile	1
Charlesville	1
Charlie	4
Charlotte	2
Charlotte-Douglas	2
Charlotte/Douglas	1
Charter	8
Chartier)	1
Chase	1
ChateaurouxFlew	1
Chatham	1
Chattanooga	1
Chattanooga-Lovell	1
Chaves	1
Chavez	3
Chay	1
Chechen	1
Check	3
CheckCrashed	1
Checklist	2
Checks;	1
Chehalis	1
Cheju	2
Chelny	2
Chelyabinsk	3
Chengdu	1
Chengtu	1
Chennai	3
Cheremshan	1
Chernolesskoye	1
Cherokee	2
Chesnokov	1
Chestnut	1
Chetumal	4
Cheyenne	7
Chi	5
Chiang	3
Chibougamau	1
Chicago	13
Chicago's	1
Chicago	8
Chicago-Executive	1
Chicago-Midway	5
Chicago-O'Hare	7
Chicago-Palwaukee	1
Chicago	1
Chichester	1
Chichibu	1
Chiclayo	5
Chico	8
Chief	3
Chieftain	1
Chignik	1
Chigorodó	1
Chihuahua	2
Chile	15
ChileThe	3
Chilean	1
Chilligua	1
Chillon	1
Chilpancingo	2
Chimanta-Tepuy	1
Chimborazo	1
Chime)	1
Chimo/Kuujjuaq	1
Chimoio	1
China	32
China)	1
China	4
China-Burma-India	8
China	9
ChinaA	2
ChinaAt	1
ChinaCargo	1
ChinaCrashed	2
ChinaCrashedCrashedThe	1
ChinaCrashedEngine	1
ChinaOne	1
ChinaThe	4
Chincoteague	1
Chinese	10
Chinita	1
Chinn	1
Chino	1
Chinook	2
Chiquita	1
Chisinau	3
Chita	4
Chivilme	1
Chkalov	1
Chkalova	1
Chkalovski	1
Cho-do	1
Chojudo	1
Chopin	1
ChorrillosCrashedCrashedCrashedThe	1
Choueifat	1
Christchurch	3
Christi	1
Chrome	1
ChuBad	1
Chubundy	1
Chuckchi	1
Chuen	1
Chugchilan	1
Chukotka	1
Chukotka)	1
Chunchon	1
Chungcheong	1
Chungju	3
Chungking	2
Ciampino	2
Cie	1
Cienéga	1
Cilacap)	1
Cincinnati	8
Cincinnati/Northern	1
Cinq-Croix	1
Cinta	1
Circe	1
Circle	1
Circling	1
Circuits	1
Citation	59
CitationJet	13
City	75
City-Albrook	1
City-Charles	1
City-Fairfax	1
City-Francisco	1
City-La	2
City-Municipal	1
City-Tinker	2
City-Tocumen	1
City	3
CityDamaged	1
CityMissing	1
CityThe	1
CityFlyer	1
Citylink	1
Ciudad	7
Civil	16
Civitavecchia	1
Ciénaga	1
Clara	2
Clarence	1
Clark	7
Clarksburg	2
Claude	1
ClaveriaThe	1
Clay	1
Clayton	1
Clearance	4
Clemens-Selfridge	1
Cleveland	7
Cleveland-Cuyahoga	1
Cleveland-Hopkins	2
Clifton	2
Climax	1
Climb	2
Climbing	3
Clinic	1
Clipper	4
Close	1
Closing	1
Cloud	1
Club	8
ClubThe	1
ClujThe	1
Cmdr	1
Cmt	1
Co	1
Co-pilot	1
Co	1
CoThe	1
Coal	1
Coari	1
Coast	13
Coast)	1
Coast	2
CoastLAER	1
Coatesville	1
Coatsville	1
Cobardes	1
Cobija	1
Cobo	3
Coca	2
CochabambaThe	2
Cochenour	1
Cockpit	4
Cocos	1
Coded	1
CofG	3
Coffs	1
Cognac-Châteaubernard	2
Col	2
Colalao	1
Colbitz-Letzlinger	1
Cold	4
Colfax	1
Colgan	2
College	1
Collided	1
Colliding	1
Collins/Loveland	1
CollisionCrashed	1
Collondale	1
Cologne	3
Colomb-Béchar	1
Colombia	67
ColombiaA	4
ColombiaBecause	1
ColombiaCrashed	1
ColombiaRight	1
ColombiaThe	11
ColombiaWeather	1
Colombian	23
Colombo	1
Colombo'	1
Colombo	1
Colombo-Bandaranaike	1
Colombo-Katunayake	1
Colombo	3
Colombo:	1
Colon	1
Coloque	1
Colorado	30
ColoradoThe	1
ColoradoA	1
ColoradoUPS	1
Columbia	8
Columbus	16
Columbus-Bolton	1
Columbus-Port	1
Columbus-Rickenbacker	1
Columbus	2
Comayagua-Palmerola	1
Combat	1
Comet	16
Comilla	1
Command	6
CommandDakota	1
Commandant	1
Commander	7
Commando	5
Commandos	1
Commerce	4
Communication	1
Communications	2
CommunismCrashed	1
CommunismOn	2
Communist	8
Community	1
Comodoro	4
Comores	1
Comoros	2
Comox	2
Comp)	1
Compagnie	4
Company	7
Comparators	1
Complex	1
Compostela	2
Computers	2
Conair	1
Conakry	2
Concepcion	1
Concord	1
Concorde	1
Conditions	1
Condor	2
Condoto	4
Conestoga	1
Conference	1
Conflicting	1
Confusion	2
Cong	8
Congo	15
Congo's	1
Congo	21
CongoA	1
CongoThe	1
Congolese	11
Congonhas	2
Congress	2
Congressman	1
Connect	1
Connie	1
Conquista	1
Conrad	1
Consequently	2
Considerable	1
Considering	1
Consolidated	5
Constance	1
Constantine	1
Constellation	33
Constellations	1
Consuega	1
Contact	6
Contamana	1
Continent	1
Continental	3
Continue	1
Contractors	1
Contrary	3
Contras	1
Contributing	1
Control	106
Control)	1
Control	9
Controlled	1
Controller	2
Controllers	2
Convair	66
Convair's	1
Convective	3
ConvenciónDestroyed	1
Conversion	1
Conversions	1
Conway-Dennis	1
Cook	2
Cooks	1
Cookstown	1
Cooktown	1
Cooperton	1
Coordination	2
Coos	1
Copan	1
Copeland	2
Copenhagen	13
Copenhangen	1
Coral	1
Cordillera	3
Cordoba	3
Corio	1
Cork	2
Corn	1
Cornwallis	1
Coronado	1
Coronel	1
Corp	1
Corporal	1
Corporate	1
Corps	3
Corpus	1
Correio	1
Corrientes	2
Cortez	1
Cortina	1
Corvette	2
Costa	6
Costanera	1
Cotabato-Awang	1
Cotobato	1
Cotonou	1
Country	1
County	39
County/Shiloh	1
Courage	1
CourierDue	1
Course	4
Court	1
Cousin	1
Coutinho	1
Coventry	3
CoventryA	1
Cox's	1
Coyhaique	1
Cranbrook	11
Crash	1
Crash-landed	6
Crash-landedShot	1
Crashed	47
CrashedA	2
CrashedCrash	1
CrashedCrashed	5
CrashedCrashedOver	1
CrashedCrashedThe	1
CrashedDestroyed	1
CrashedDue	1
CrashedOne	1
CrashedSettled	1
CrashedStarlifter	1
CrashedThe	5
CrashedWhile	1
CrashedWritten	1
Crashed;	1
Creek	9
Crespo	1
Crest	1
Creswell	1
Crete	2
Creus	1
CreusBlown	1
Crew	8
Crillon	1
Crioulos	1
CristaisNorthwest	1
Cristina	1
Cristobal	2
Cristóbal	1
Croatia	1
CroatiaA	1
Croix	1
Cronje	1
Crooked	3
CrossThe	1
Crossfeed	1
Crossing	2
Crosswind	2
Croydon	4
CroydonDamaged	1
Cruising	4
Cruz	4
Cruz-El	1
Cruz-Viru	1
CruzThe	1
Cruzeiro	2
Cuarto	2
Cuarto-Buenos	1
Cuarto	2
Cuatia	1
Cuba	73
CubaA	3
CubaApproximately	1
CubaCrash-landed	1
CubaCrashed	1
CubaDisplaying	1
CubaEmergency	1
CubaOne	1
CubaSales	1
CubaThe	5
Cuban	11
Cubana	6
Cuenca	2
Cuenca-Mariscal	1
CuencaThe	1
Culata	1
Culiacán	1
Cullman	2
Culloden	1
Cumana	1
Cumbal	1
Cumming	1
Cumuatillo	1
Cumulonimbus	1
Cunatincuta	1
Cundinamarca	2
Curacao	4
CuracaoThe	1
CuraçaoOne	1
Currumbin	1
Curtiss	50
Curuzu	1
Customs	2
Cuti	1
Cutral-Có	2
Cutting	2
Cuyahoga	1
Cuzco	2
Cwiklina	1
Cyclone	1
Cylinder	2
Cyprien	1
Cyprus	4
Cyprus'	1
Cyprus	6
CyprusAn	1
CyprusFriendship	1
Cyril	1
Czech	8
Czechoslovak	3
Czechoslovakia	2
CzechoslovakiaWhile	1
Czechoslovakian	1
Cáslav	1
Córdoba	1
Cúcuta	4
Cúcuta-Camilo	1
Cúcuta	1
CúcutaStruck	1
D	8
D-1296The	1
D-APUTCrashed	1
D-BEAT	1
D-CXXX	1
D-FOLE	1
D-IFNS	1
D-ILFC	1
D-check	1
D	3
DR	14
DRCongo	4
D/F	1
D2-FES	1
D3	3
DA+366	1
DC	13
DC-10	18
DC-10-30	2
DC-10-30CF	2
DC-10-30F	1
DC-2	21
DC-2CrashedThe	1
DC-3	261
DC-3's	1
DC-3)	3
DC-3	15
DC-3An	1
DC-3Cattle	1
DC-3Crashed	1
DC-3A	2
DC-3B	1
DC-3C	9
DC-3T	1
DC-4	45
DC-4-1009	1
DC-6	41
DC-6A	1
DC-6B	3
DC-6BF	1
DC-7	14
DC-7's	1
DC-7	3
DC-7B	2
DC-7C	1
DC-8	27
DC-8's	2
DC-8	5
DC-8-51	1
DC-8-60	1
DC-8-62F	1
DC-8-63F	1
DC-8	1
DC-9	48
DC-9-14	1
DC-9-15F	1
DC-9-31	6
DC-9-32	4
DC-9-33RC	1
DC-9-51	2
DC-9-80	1
DC-9-82	2
DC-9	2
DC	1
DCThe	1
DD9704	1
DDL	2
DE	3
DEC	2
DEW	4
DEW-line	1
DF	2
DGCATwo	1
DH-104	1
DH-106	1
DH-125-1	1
DH86	7
DH86A	1
DH86B	1
DHC-2	1
DHC-3	8
DHC-3T	7
DHC-4	1
DHC-4A	1
DHC-5	1
DHC-5D	2
DHC-6	49
DHC-6-100	1
DHC-6-200	1
DHC-6-300	4
DHC-6-400	1
DHC-7	2
DHC-8	4
DHC-8-103	1
DHC-8-200	1
DHC-8-301	1
DHC-8-311	2
DHC-8-311Q	1
DHC-8-315	2
DHC-8-400	1
DHC-8-402	1
DHC-8-402Q	3
DHL	1
DIR)	1
DL177	1
DL189	2
DL523	1
DL843	1
DM-ZYA	1
DME	9
DME-1	1
DMZ	3
DQ-FIE	1
DR8177	1
DRC	1
DUMP	1
DVFR	2
Da	7
Daallo	2
Dabrowa	1
Dadman	1
Daggett	4
DahlThe	1
Dahra	1
Daia	1
Dairy	1
Dak	2
Dakar	8
Dakar-Yoff	1
Dakar	1
Dakhla	2
Dakota	52
Dakotas	1
Dalaimi	1
Dalian	2
Dallas	5
Dallas-Love	1
Dallas-Redbird	1
Dallas	3
Dallas/Fort	9
Damage	7
Damaged	44
Damascus	2
Damrey	1
Dan	1
Dana	1
Danda	1
Dandenong	1
Danish	2
Dao	2
Dar	11
Darién	1
Dark	4
Daru	1
Darvaza	2
DarvazaFlew	1
Darwin	10
Dash	4
Dash-8	1
Dassault	7
Data	3
Date	8
Davao	5
DavaoThe	1
Davi	1
Davis	3
Dawa	2
Dawlatabad	1
Day	4
DayThe	1
Daya	1
Dayton	3
Daytona	3
Daza	1
Dc-3	1
De	4
De-icing	1
DeKalb-Peachtree	1
Deadhorse	1
Deadman's	1
Death	1
Debrecen	1
Debris	14
Decatur	1
Deceleration	1
December	22
Deep	3
Deer	5
Defence	10
Defense	5
Dekai	1
Dekalb-Peachtree	1
Del	4
Delaware	1
Delayed	2
Deleusse)	1
Delfino	1
Delhi	18
Delhi-Indira	2
Delhi-Palam	2
Delhi	3
Delta	16
Demands	4
Democratic	5
Dempster	1
Denim	1
Denis	1
Denmark	5
DenmarkA	2
DenmarkEn	1
DenmarkFollowing	1
DenmarkThe	1
Dennis	1
Denpasar	2
Denpasar-Ngurah	1
Density	1
Denver	26
Denver-Stapleton	6
Denver	1
DenverCrashed	1
Department	6
DepartmentThe	1
Departure	13
Derna-Martuba	1
Derwent	1
Des	5
Descended	1
Descending	2
Descent	7
Desert)	2
Design	1
Desmet	1
Despite	8
Dessauer	1
Destination	3
Destroyed	8
Det	2
Detachment	2
Details	1
Detroit	15
Detroit-Metropolitan	2
Detroit-Willow	7
Detroit	3
Deutsche	1
Deutsche-Verkehrsflieger-Schule	1
Development	1
Devi	1
Devonport	2
Dewes	1
Dhabi	5
Dhahran	8
Dhaka	3
Dhaka's	1
Dhaka)	1
Dhaka-Shahjalal	1
Dhaka	1
Dhuhur	1
Diamond	3
Diaoyu	2
Dibrova	1
Did	1
Diedorf	2
Diego	11
Diego-Lindbergh	1
Diego-Miramar	1
Diego	1
DiegoStruck	1
Dien	2
Dikson	2
Dillingham	4
Dillon	2
Dim	1
DinardBoth	1
DinardBurnt	1
DinardThe	1
Dinjan	3
DinjanDamaged	1
Dios	1
Dire	2
Direction	1
Directional	7
Directive	1
Director	4
Dirgantara	1
Dishforth	1
Disintegrated	1
Dismantled	2
Disruption	2
Distant	2
District	19
DistrictGround	1
Ditched	4
DitchedThe	1
Dived	1
Division	3
Division/6th	1
Dixon	1
Diyarbakir	1
Diyarbakir's	1
Djebel	1
Djibouti	10
Djibouti-Ambouli	1
Djibouti	3
Djolu	1
Dnepropetrovsk	1
Do	4
Do-228	3
Do-328Jet	1
Dobbins	1
Dobodura	1
Dobrolet	1
Doc	1
Dock	1
DocksSet	1
Doctors	1
DoctorsCrashed	1
DoctorsLocal	1
Dodita	1
Dodoma	1
DodomaThe	1
Dodson	1
Doerr	1
Dog	1
DogAn	1
Doha	3
Doi	1
Dolbizno	1
Dolina	1
Dombås	2
Dome	1
Domestic	1
Domingo	2
DomingoCrashed	1
Dominic	1
Dominican	2
Dominicci	1
Domodedovo	5
DomodedovoA	1
Don	4
Donaldson	1
Donalsonville	2
Doncaster	1
Donetsk	3
Donetsk)	1
Dong	2
Dongola	1
Doornspijk	1
Dornier	22
Doro	1
Douala	8
Double	1
Douglas	154
Doum	2
Dove	1
Dover	4
DoverFlipped	1
Down	4
Downdraft	2
Downey	2
Downsview	1
Downtown	2
Downwind	1
Dragonfly	1
Draw	1
Dresden	1
DresdenOn	1
Driftwood	1
Drigh	1
Drive	1
Drury	1
Dubai	20
Dubbo	1
Dublin	11
Dubrovnik	1
Duc	1
Duchess	1
Ducote	1
Dudinka	1
Due	26
Dukcha	1
Duke	3
Dulles	13
Dum	4
Dumont	6
Dundee	1
Dundo	2
Dungeness	1
Dunnellon	1
Durango	4
Duration	127
Durban	2
Durban-Johannesburg	1
During	218
Dushanbe	1
Dushanbe)	1
Dutch	8
Dwyer	1
Dyess	1
Dynamic	1
Dynamics	6
Dzemal	1
Dzhambul	1
Dümentepe	1
Düsseldorf	3
E	6
E&E	1
E	1
E-188)	1
E-2A	1
E-6A	1
E-8C	1
E	3
EThe	1
E64	1
E7-WDT	1
EA	1
EA-111	2
EA-300S	1
EA500	1
EA929	1
EA955	1
EC-121	2
EC-121K	1
EC-121M	2
EC-135J	1
EC-47P	1
EC-47Q	2
EC-720	1
